precinct,candidate,total_votes,vote_pct,election_day,absentee,early_voting
1078,"Christine ""Chris"" Castillo",6.0,20.0,2.0,0.0,4.0
1078,DeEtt Dresch,0.0,0.0,0.0,0.0,0.0
1078,"Eduardo ""Eddie"" Pichardo",1.0,3.33,1.0,0.0,0.0
1078,Erasmo RAZ Hernandez,5.0,16.67,2.0,0.0,3.0
1078,Gloria A. Martinez,10.0,33.33,4.0,0.0,6.0
1078,Jessica Zapata Bogardus,3.0,10.0,2.0,0.0,1.0
1078,Mary Angie Garcia,3.0,10.0,1.0,1.0,1.0
1078,Raul Davila,2.0,6.67,0.0,0.0,2.0
