precinct,candidate,total_votes,vote_pct,election_day,absentee,early_voting
1064,"Christine ""Chris"" Castillo",15.0,26.32,6.0,1.0,8.0
1064,DeEtt Dresch,1.0,1.75,0.0,0.0,1.0
1064,"Eduardo ""Eddie"" Pichardo",5.0,8.77,4.0,0.0,1.0
1064,Erasmo RAZ Hernandez,2.0,3.51,0.0,0.0,2.0
1064,Gloria A. Martinez,19.0,33.33,10.0,2.0,7.0
1064,Jessica Zapata Bogardus,1.0,1.75,1.0,0.0,0.0
1064,Mary Angie Garcia,10.0,17.54,4.0,1.0,5.0
1064,Raul Davila,4.0,7.02,3.0,0.0,1.0
