precinct,candidate,total_votes,vote_pct,election_day,absentee,early_voting
4063,"Christine ""Chris"" Castillo",8.0,14.81,4.0,1.0,3.0
4063,DeEtt Dresch,1.0,1.85,0.0,0.0,1.0
4063,"Eduardo ""Eddie"" Pichardo",4.0,7.41,0.0,1.0,3.0
4063,Erasmo RAZ Hernandez,3.0,5.56,1.0,0.0,2.0
4063,Gloria A. Martinez,16.0,29.63,3.0,1.0,12.0
4063,Jessica Zapata Bogardus,6.0,11.11,5.0,0.0,1.0
4063,Mary Angie Garcia,10.0,18.52,0.0,3.0,7.0
4063,Raul Davila,6.0,11.11,1.0,1.0,4.0
