precinct,candidate,total_votes,vote_pct,election_day,absentee,early_voting
1077,"Christine ""Chris"" Castillo",35.0,20.23,8.0,9.0,18.0
1077,DeEtt Dresch,3.0,1.73,2.0,0.0,1.0
1077,"Eduardo ""Eddie"" Pichardo",13.0,7.51,6.0,2.0,5.0
1077,Erasmo RAZ Hernandez,14.0,8.09,3.0,3.0,8.0
1077,Gloria A. Martinez,49.0,28.32,28.0,2.0,19.0
1077,Jessica Zapata Bogardus,11.0,6.36,5.0,0.0,6.0
1077,Mary Angie Garcia,37.0,21.39,12.0,9.0,16.0
1077,Raul Davila,11.0,6.36,3.0,1.0,7.0
