precinct,candidate,total_votes,vote_pct,election_day,absentee,early_voting
2023,"Christine ""Chris"" Castillo",58.0,23.11,20.0,5.0,33.0
2023,DeEtt Dresch,5.0,1.99,3.0,1.0,1.0
2023,"Eduardo ""Eddie"" Pichardo",13.0,5.18,5.0,1.0,7.0
2023,Erasmo RAZ Hernandez,35.0,13.94,11.0,13.0,11.0
2023,Gloria A. Martinez,67.0,26.69,30.0,6.0,31.0
2023,Jessica Zapata Bogardus,21.0,8.37,10.0,4.0,7.0
2023,Mary Angie Garcia,29.0,11.55,11.0,2.0,16.0
2023,Raul Davila,23.0,9.16,10.0,6.0,7.0
