precinct,candidate,total_votes,vote_pct,election_day,absentee,early_voting
1069,"Christine ""Chris"" Castillo",17.0,29.82,4.0,3.0,10.0
1069,DeEtt Dresch,1.0,1.75,1.0,0.0,0.0
1069,"Eduardo ""Eddie"" Pichardo",1.0,1.75,1.0,0.0,0.0
1069,Erasmo RAZ Hernandez,7.0,12.28,0.0,3.0,4.0
1069,Gloria A. Martinez,8.0,14.04,3.0,0.0,5.0
1069,Jessica Zapata Bogardus,4.0,7.02,0.0,2.0,2.0
1069,Mary Angie Garcia,13.0,22.81,4.0,1.0,8.0
1069,Raul Davila,6.0,10.53,2.0,1.0,3.0
