precinct,candidate,total_votes,vote_pct,election_day,absentee,early_voting
1149,"Christine ""Chris"" Castillo",40.0,21.39,21.0,2.0,17.0
1149,DeEtt Dresch,3.0,1.6,2.0,0.0,1.0
1149,"Eduardo ""Eddie"" Pichardo",9.0,4.81,5.0,0.0,4.0
1149,Erasmo RAZ Hernandez,13.0,6.95,4.0,1.0,8.0
1149,Gloria A. Martinez,56.0,29.95,17.0,6.0,33.0
1149,Jessica Zapata Bogardus,12.0,6.42,3.0,0.0,9.0
1149,Mary Angie Garcia,44.0,23.53,17.0,4.0,23.0
1149,Raul Davila,10.0,5.35,0.0,1.0,9.0
