precinct,candidate,total_votes,vote_pct,election_day,absentee,early_voting
3163,"Christine ""Chris"" Castillo",23.0,15.13,6.0,1.0,16.0
3163,DeEtt Dresch,4.0,2.63,2.0,1.0,1.0
3163,"Eduardo ""Eddie"" Pichardo",5.0,3.29,2.0,0.0,3.0
3163,Erasmo RAZ Hernandez,28.0,18.42,10.0,6.0,12.0
3163,Gloria A. Martinez,35.0,23.03,20.0,0.0,15.0
3163,Jessica Zapata Bogardus,10.0,6.58,5.0,0.0,5.0
3163,Mary Angie Garcia,41.0,26.97,16.0,4.0,21.0
3163,Raul Davila,6.0,3.95,3.0,0.0,3.0
