precinct,candidate,total_votes,vote_pct,election_day,absentee,early_voting
2114,"Christine ""Chris"" Castillo",34.0,23.94,12.0,4.0,18.0
2114,DeEtt Dresch,3.0,2.11,0.0,0.0,3.0
2114,"Eduardo ""Eddie"" Pichardo",2.0,1.41,1.0,0.0,1.0
2114,Erasmo RAZ Hernandez,16.0,11.27,5.0,7.0,4.0
2114,Gloria A. Martinez,41.0,28.87,14.0,6.0,21.0
2114,Jessica Zapata Bogardus,15.0,10.56,4.0,3.0,8.0
2114,Mary Angie Garcia,22.0,15.49,5.0,2.0,15.0
2114,Raul Davila,9.0,6.34,2.0,2.0,5.0
