precinct,candidate,total_votes,vote_pct,election_day,absentee,early_voting
1032,"Christine ""Chris"" Castillo",35.0,20.96,18.0,2.0,15.0
1032,DeEtt Dresch,1.0,0.6,0.0,1.0,0.0
1032,"Eduardo ""Eddie"" Pichardo",12.0,7.19,5.0,0.0,7.0
1032,Erasmo RAZ Hernandez,25.0,14.97,9.0,4.0,12.0
1032,Gloria A. Martinez,42.0,25.15,18.0,2.0,22.0
1032,Jessica Zapata Bogardus,5.0,2.99,2.0,0.0,3.0
1032,Mary Angie Garcia,35.0,20.96,20.0,6.0,9.0
1032,Raul Davila,12.0,7.19,6.0,1.0,5.0
