precinct,candidate,total_votes,vote_pct,election_day,absentee,early_voting
4219,"Christine ""Chris"" Castillo",0.0,,0.0,0.0,0.0
4219,DeEtt Dresch,0.0,,0.0,0.0,0.0
4219,"Eduardo ""Eddie"" Pichardo",0.0,,0.0,0.0,0.0
4219,Erasmo RAZ Hernandez,0.0,,0.0,0.0,0.0
4219,Gloria A. Martinez,0.0,,0.0,0.0,0.0
4219,Jessica Zapata Bogardus,0.0,,0.0,0.0,0.0
4219,Mary Angie Garcia,0.0,,0.0,0.0,0.0
4219,Raul Davila,0.0,,0.0,0.0,0.0
