precinct,candidate,total_votes,vote_pct,election_day,absentee,early_voting
2075,"Christine ""Chris"" Castillo",7.0,11.11,4.0,1.0,2.0
2075,DeEtt Dresch,3.0,4.76,2.0,0.0,1.0
2075,"Eduardo ""Eddie"" Pichardo",6.0,9.52,3.0,1.0,2.0
2075,Erasmo RAZ Hernandez,7.0,11.11,4.0,0.0,3.0
2075,Gloria A. Martinez,22.0,34.92,10.0,0.0,12.0
2075,Jessica Zapata Bogardus,7.0,11.11,2.0,0.0,5.0
2075,Mary Angie Garcia,9.0,14.29,3.0,1.0,5.0
2075,Raul Davila,2.0,3.17,2.0,0.0,0.0
