precinct,candidate,total_votes,vote_pct,election_day,absentee,early_voting
1001,"Christine ""Chris"" Castillo",16860.0,19.460877697841727,6620.0,1469.0,8771.0
1001,DeEtt Dresch,2147.0,2.5484172661870503,749.0,268.0,1130.0
1001,"Eduardo ""Eddie"" Pichardo",4200.0,4.864086330935252,1734.0,300.0,2166.0
1001,Erasmo RAZ Hernandez,11204.0,12.029136690647482,2995.0,2164.0,6045.0
1001,Gloria A. Martinez,22551.0,25.973553956834532,8868.0,1805.0,11878.0
1001,Jessica Zapata Bogardus,8794.0,10.499726618705036,3735.0,661.0,4398.0
1001,Mary Angie Garcia,16345.0,18.76979856115108,5655.0,2002.0,8688.0
1001,Raul Davila,4984.0,5.854043165467626,1889.0,475.0,2620.0
