precinct,candidate,total_votes,vote_pct,election_day,absentee,early_voting
3198,"Christine ""Chris"" Castillo",9.0,18.37,1.0,2.0,6.0
3198,DeEtt Dresch,1.0,2.04,0.0,0.0,1.0
3198,"Eduardo ""Eddie"" Pichardo",2.0,4.08,0.0,2.0,0.0
3198,Erasmo RAZ Hernandez,6.0,12.24,2.0,1.0,3.0
3198,Gloria A. Martinez,11.0,22.45,5.0,0.0,6.0
3198,Jessica Zapata Bogardus,7.0,14.29,3.0,0.0,4.0
3198,Mary Angie Garcia,12.0,24.49,5.0,0.0,7.0
3198,Raul Davila,1.0,2.04,0.0,0.0,1.0
