precinct,candidate,total_votes,vote_pct,election_day,absentee,early_voting
4225,"Christine ""Chris"" Castillo",4.0,10.81,2.0,1.0,1.0
4225,DeEtt Dresch,0.0,0.0,0.0,0.0,0.0
4225,"Eduardo ""Eddie"" Pichardo",1.0,2.7,0.0,0.0,1.0
4225,Erasmo RAZ Hernandez,7.0,18.92,3.0,0.0,4.0
4225,Gloria A. Martinez,7.0,18.92,3.0,0.0,4.0
4225,Jessica Zapata Bogardus,4.0,10.81,1.0,0.0,3.0
4225,Mary Angie Garcia,12.0,32.43,1.0,4.0,7.0
4225,Raul Davila,2.0,5.41,1.0,0.0,1.0
