precinct,candidate,total_votes,vote_pct,election_day,absentee,early_voting
2017,"Christine ""Chris"" Castillo",19.0,27.94,9.0,0.0,10.0
2017,DeEtt Dresch,1.0,1.47,0.0,0.0,1.0
2017,"Eduardo ""Eddie"" Pichardo",4.0,5.88,2.0,0.0,2.0
2017,Erasmo RAZ Hernandez,3.0,4.41,1.0,0.0,2.0
2017,Gloria A. Martinez,23.0,33.82,10.0,1.0,12.0
2017,Jessica Zapata Bogardus,4.0,5.88,3.0,0.0,1.0
2017,Mary Angie Garcia,9.0,13.24,3.0,1.0,5.0
2017,Raul Davila,5.0,7.35,0.0,2.0,3.0
