precinct,candidate,total_votes,vote_pct,election_day,absentee,early_voting
3201,"Christine ""Chris"" Castillo",49.0,21.78,22.0,2.0,25.0
3201,DeEtt Dresch,5.0,2.22,4.0,0.0,1.0
3201,"Eduardo ""Eddie"" Pichardo",12.0,5.33,5.0,0.0,7.0
3201,Erasmo RAZ Hernandez,19.0,8.44,4.0,4.0,11.0
3201,Gloria A. Martinez,68.0,30.22,31.0,5.0,32.0
3201,Jessica Zapata Bogardus,33.0,14.67,20.0,0.0,13.0
3201,Mary Angie Garcia,28.0,12.44,13.0,5.0,10.0
3201,Raul Davila,11.0,4.89,4.0,0.0,7.0
