precinct,candidate,total_votes,vote_pct,election_day,absentee,early_voting
4022,"Christine ""Chris"" Castillo",0.0,0.0,0.0,0.0,0.0
4022,DeEtt Dresch,0.0,0.0,0.0,0.0,0.0
4022,"Eduardo ""Eddie"" Pichardo",1.0,20.0,0.0,0.0,1.0
4022,Erasmo RAZ Hernandez,0.0,0.0,0.0,0.0,0.0
4022,Gloria A. Martinez,2.0,40.0,1.0,0.0,1.0
4022,Jessica Zapata Bogardus,1.0,20.0,0.0,0.0,1.0
4022,Mary Angie Garcia,0.0,0.0,0.0,0.0,0.0
4022,Raul Davila,1.0,20.0,0.0,1.0,0.0
