precinct,candidate,total_votes,vote_pct,election_day,absentee,early_voting
3070,"Christine ""Chris"" Castillo",57.0,19.59,18.0,6.0,33.0
3070,DeEtt Dresch,2.0,0.69,0.0,0.0,2.0
3070,"Eduardo ""Eddie"" Pichardo",12.0,4.12,6.0,1.0,5.0
3070,Erasmo RAZ Hernandez,70.0,24.06,14.0,30.0,26.0
3070,Gloria A. Martinez,56.0,19.24,20.0,6.0,30.0
3070,Jessica Zapata Bogardus,26.0,8.93,9.0,5.0,12.0
3070,Mary Angie Garcia,56.0,19.24,22.0,5.0,29.0
3070,Raul Davila,12.0,4.12,5.0,0.0,7.0
