precinct,candidate,total_votes,vote_pct,election_day,absentee,early_voting
4032,"Christine ""Chris"" Castillo",39.0,20.86,10.0,0.0,29.0
4032,DeEtt Dresch,6.0,3.21,2.0,1.0,3.0
4032,"Eduardo ""Eddie"" Pichardo",9.0,4.81,4.0,2.0,3.0
4032,Erasmo RAZ Hernandez,13.0,6.95,5.0,0.0,8.0
4032,Gloria A. Martinez,57.0,30.48,16.0,11.0,30.0
4032,Jessica Zapata Bogardus,14.0,7.49,3.0,2.0,9.0
4032,Mary Angie Garcia,37.0,19.79,16.0,3.0,18.0
4032,Raul Davila,12.0,6.42,4.0,0.0,8.0
