precinct,candidate,total_votes,vote_pct,election_day,absentee,early_voting
1092,"Christine ""Chris"" Castillo",13.0,17.81,4.0,3.0,6.0
1092,DeEtt Dresch,1.0,1.37,1.0,0.0,0.0
1092,"Eduardo ""Eddie"" Pichardo",6.0,8.22,1.0,0.0,5.0
1092,Erasmo RAZ Hernandez,6.0,8.22,3.0,0.0,3.0
1092,Gloria A. Martinez,15.0,20.55,8.0,0.0,7.0
1092,Jessica Zapata Bogardus,10.0,13.7,3.0,0.0,7.0
1092,Mary Angie Garcia,14.0,19.18,8.0,0.0,6.0
1092,Raul Davila,8.0,10.96,0.0,1.0,7.0
