precinct,candidate,total_votes,vote_pct,election_day,absentee,early_voting
2022,"Christine ""Chris"" Castillo",20.0,19.61,4.0,5.0,11.0
2022,DeEtt Dresch,0.0,0.0,0.0,0.0,0.0
2022,"Eduardo ""Eddie"" Pichardo",7.0,6.86,4.0,0.0,3.0
2022,Erasmo RAZ Hernandez,10.0,9.8,7.0,0.0,3.0
2022,Gloria A. Martinez,28.0,27.45,9.0,5.0,14.0
2022,Jessica Zapata Bogardus,12.0,11.76,8.0,2.0,2.0
2022,Mary Angie Garcia,19.0,18.63,7.0,2.0,10.0
2022,Raul Davila,6.0,5.88,1.0,1.0,4.0
