precinct,candidate,total_votes,vote_pct,election_day,absentee,early_voting
3029,"Christine ""Chris"" Castillo",19.0,13.87,5.0,1.0,13.0
3029,DeEtt Dresch,6.0,4.38,1.0,2.0,3.0
3029,"Eduardo ""Eddie"" Pichardo",7.0,5.11,4.0,0.0,3.0
3029,Erasmo RAZ Hernandez,22.0,16.06,10.0,7.0,5.0
3029,Gloria A. Martinez,32.0,23.36,9.0,2.0,21.0
3029,Jessica Zapata Bogardus,15.0,10.95,5.0,4.0,6.0
3029,Mary Angie Garcia,23.0,16.79,4.0,3.0,16.0
3029,Raul Davila,13.0,9.49,3.0,5.0,5.0
