precinct,candidate,total_votes,vote_pct,election_day,absentee,early_voting
3098,"Christine ""Chris"" Castillo",14.0,11.48,7.0,1.0,6.0
3098,DeEtt Dresch,5.0,4.1,1.0,1.0,3.0
3098,"Eduardo ""Eddie"" Pichardo",3.0,2.46,2.0,0.0,1.0
3098,Erasmo RAZ Hernandez,21.0,17.21,4.0,6.0,11.0
3098,Gloria A. Martinez,20.0,16.39,8.0,1.0,11.0
3098,Jessica Zapata Bogardus,9.0,7.38,3.0,2.0,4.0
3098,Mary Angie Garcia,32.0,26.23,9.0,2.0,21.0
3098,Raul Davila,18.0,14.75,5.0,5.0,8.0
