precinct,candidate,total_votes,vote_pct,election_day,absentee,early_voting
2047,"Christine ""Chris"" Castillo",34.0,14.78,16.0,2.0,16.0
2047,DeEtt Dresch,1.0,0.43,0.0,0.0,1.0
2047,"Eduardo ""Eddie"" Pichardo",9.0,3.91,0.0,2.0,7.0
2047,Erasmo RAZ Hernandez,50.0,21.74,23.0,11.0,16.0
2047,Gloria A. Martinez,66.0,28.7,23.0,10.0,33.0
2047,Jessica Zapata Bogardus,12.0,5.22,6.0,2.0,4.0
2047,Mary Angie Garcia,45.0,19.57,13.0,6.0,26.0
2047,Raul Davila,13.0,5.65,6.0,0.0,7.0
