precinct,candidate,total_votes,vote_pct,election_day,absentee,early_voting
2134,"Christine ""Chris"" Castillo",12.0,20.69,5.0,1.0,6.0
2134,DeEtt Dresch,1.0,1.72,0.0,1.0,0.0
2134,"Eduardo ""Eddie"" Pichardo",1.0,1.72,1.0,0.0,0.0
2134,Erasmo RAZ Hernandez,4.0,6.9,0.0,3.0,1.0
2134,Gloria A. Martinez,15.0,25.86,5.0,3.0,7.0
2134,Jessica Zapata Bogardus,13.0,22.41,6.0,4.0,3.0
2134,Mary Angie Garcia,8.0,13.79,2.0,2.0,4.0
2134,Raul Davila,4.0,6.9,1.0,0.0,3.0
