precinct,candidate,total_votes,vote_pct,election_day,absentee,early_voting
4044,"Christine ""Chris"" Castillo",24.0,25.53,12.0,1.0,11.0
4044,DeEtt Dresch,1.0,1.06,0.0,1.0,0.0
4044,"Eduardo ""Eddie"" Pichardo",8.0,8.51,4.0,0.0,4.0
4044,Erasmo RAZ Hernandez,7.0,7.45,3.0,1.0,3.0
4044,Gloria A. Martinez,30.0,31.91,21.0,0.0,9.0
4044,Jessica Zapata Bogardus,8.0,8.51,2.0,1.0,5.0
4044,Mary Angie Garcia,14.0,14.89,4.0,3.0,7.0
4044,Raul Davila,2.0,2.13,0.0,0.0,2.0
