precinct,candidate,total_votes,vote_pct,election_day,absentee,early_voting
3151,"Christine ""Chris"" Castillo",26.0,16.15,7.0,4.0,15.0
3151,DeEtt Dresch,4.0,2.48,1.0,0.0,3.0
3151,"Eduardo ""Eddie"" Pichardo",9.0,5.59,6.0,0.0,3.0
3151,Erasmo RAZ Hernandez,20.0,12.42,3.0,7.0,10.0
3151,Gloria A. Martinez,35.0,21.74,12.0,2.0,21.0
3151,Jessica Zapata Bogardus,24.0,14.91,10.0,1.0,13.0
3151,Mary Angie Garcia,35.0,21.74,10.0,5.0,20.0
3151,Raul Davila,8.0,4.97,6.0,0.0,2.0
