precinct,candidate,total_votes,vote_pct,election_day,absentee,early_voting
4155,"Christine ""Chris"" Castillo",71.0,18.88,36.0,2.0,33.0
4155,DeEtt Dresch,9.0,2.39,2.0,0.0,7.0
4155,"Eduardo ""Eddie"" Pichardo",14.0,3.72,5.0,2.0,7.0
4155,Erasmo RAZ Hernandez,66.0,17.55,27.0,4.0,35.0
4155,Gloria A. Martinez,93.0,24.73,54.0,8.0,31.0
4155,Jessica Zapata Bogardus,37.0,9.84,23.0,1.0,13.0
4155,Mary Angie Garcia,63.0,16.76,21.0,4.0,38.0
4155,Raul Davila,23.0,6.12,14.0,2.0,7.0
