precinct,candidate,total_votes,vote_pct,election_day,absentee,early_voting
4198,"Christine ""Chris"" Castillo",16.0,15.24,9.0,1.0,6.0
4198,DeEtt Dresch,2.0,1.9,0.0,1.0,1.0
4198,"Eduardo ""Eddie"" Pichardo",2.0,1.9,1.0,0.0,1.0
4198,Erasmo RAZ Hernandez,9.0,8.57,3.0,1.0,5.0
4198,Gloria A. Martinez,30.0,28.57,10.0,1.0,19.0
4198,Jessica Zapata Bogardus,15.0,14.29,8.0,1.0,6.0
4198,Mary Angie Garcia,24.0,22.86,8.0,1.0,15.0
4198,Raul Davila,7.0,6.67,4.0,1.0,2.0
