precinct,candidate,total_votes,vote_pct,election_day,absentee,early_voting
4154,"Christine ""Chris"" Castillo",8.0,17.02,3.0,1.0,4.0
4154,DeEtt Dresch,3.0,6.38,2.0,0.0,1.0
4154,"Eduardo ""Eddie"" Pichardo",2.0,4.26,0.0,0.0,2.0
4154,Erasmo RAZ Hernandez,3.0,6.38,0.0,3.0,0.0
4154,Gloria A. Martinez,15.0,31.91,8.0,2.0,5.0
4154,Jessica Zapata Bogardus,4.0,8.51,2.0,0.0,2.0
4154,Mary Angie Garcia,6.0,12.77,2.0,0.0,4.0
4154,Raul Davila,6.0,12.77,3.0,1.0,2.0
