precinct,candidate,total_votes,vote_pct,election_day,absentee,early_voting
2081,"Christine ""Chris"" Castillo",19.0,20.88,4.0,2.0,13.0
2081,DeEtt Dresch,0.0,0.0,0.0,0.0,0.0
2081,"Eduardo ""Eddie"" Pichardo",4.0,4.4,2.0,0.0,2.0
2081,Erasmo RAZ Hernandez,13.0,14.29,6.0,3.0,4.0
2081,Gloria A. Martinez,21.0,23.08,9.0,1.0,11.0
2081,Jessica Zapata Bogardus,6.0,6.59,3.0,1.0,2.0
2081,Mary Angie Garcia,18.0,19.78,2.0,2.0,14.0
2081,Raul Davila,10.0,10.99,3.0,1.0,6.0
