precinct,candidate,total_votes,vote_pct,election_day,absentee,early_voting
4166,"Christine ""Chris"" Castillo",4.0,16.0,2.0,1.0,1.0
4166,DeEtt Dresch,0.0,0.0,0.0,0.0,0.0
4166,"Eduardo ""Eddie"" Pichardo",2.0,8.0,1.0,0.0,1.0
4166,Erasmo RAZ Hernandez,2.0,8.0,0.0,0.0,2.0
4166,Gloria A. Martinez,6.0,24.0,2.0,0.0,4.0
4166,Jessica Zapata Bogardus,3.0,12.0,1.0,0.0,2.0
4166,Mary Angie Garcia,7.0,28.0,3.0,0.0,4.0
4166,Raul Davila,1.0,4.0,1.0,0.0,0.0
